City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,dubbo,-32.25,148.6167,14.07,67,1,4.12,AU,1683983727
366,swan hill,-35.3378,143.5544,11.51,63,0,2.28,AU,1683983727
367,bairnsdale,-37.8333,147.6167,7.25,95,8,1.47,AU,1683983728
368,glenvale,-27.5648,151.9076,12.16,85,4,1.34,AU,1683983728
369,crane,31.3974,-102.3501,16.95,86,98,3.54,US,1683983729
370,koulamoutou,-1.1303,12.4736,33.82,47,99,1.16,GA,1683983729
371,ancud,-41.8697,-73.8203,12.94,94,100,5.54,CL,1683983729
372,norilsk,69.3535,88.2027,-9.21,87,99,4.21,RU,1683983729
373,khovd,48.0056,91.6419,17.16,33,95,6.72,MN,1683983729
374,puerto san jose,13.9256,-90.8244,27.67,73,7,1.33,GT,1683983730
375,laojunmiao,39.8333,97.7333,17.3,16,100,4.8,CN,1683983730
376,krasnyye baki,57.131,45.1599,13.68,70,100,5.45,RU,1683983730
377,tosontsengel,48.7567,98.2839,8.31,56,96,2.71,MN,1683983731
378,mount pearl,47.5166,-52.7813,12.2,37,11,4.47,CA,1683983731
379,vylkove,45.4021,29.586,17.31,46,100,3.93,UA,1683983731
380,zelzate,51.1989,3.8106,23.88,73,2,3.58,BE,1683983731
381,wynyard,-41.0,145.7167,6.66,85,1,1.65,AU,1683983731
382,san julian,21.0167,-102.1667,15.83,35,36,1.52,MX,1683983732
383,broken hill,-31.95,141.4333,15.54,41,46,4.39,AU,1683983732
384,biltine,14.5333,20.9167,40.91,11,48,4.28,TD,1683983732
385,chul'man,56.8479,124.9104,-0.5,98,100,0.68,RU,1683983732
386,kindu,-2.95,25.95,34.3,42,94,0.54,CD,1683983733
387,ciudad bolivar,8.1222,-63.5497,29.68,56,33,4.71,VE,1683983733
388,kununurra,-15.7667,128.7333,15.99,72,28,0.0,AU,1683983733
389,yanchep,-31.55,115.6833,16.08,66,29,4.54,AU,1683983734
390,san patricio,28.017,-97.5169,22.92,81,100,6.21,US,1683983734
391,bykovo,55.6361,38.0803,22.85,23,0,6.0,RU,1683983734
392,baranchinskiy,58.1617,59.6991,16.48,37,100,2.1,RU,1683983734
393,juegang,32.3174,121.1855,18.78,71,100,3.66,CN,1683983735
394,faya-largeau,17.9257,19.1043,41.47,9,11,6.34,TD,1683983735
395,ola,59.5833,151.2833,0.08,89,100,1.46,RU,1683983736
396,macka,40.8186,39.6136,10.64,96,100,1.59,TR,1683983736
397,auki,-8.7676,160.7034,26.21,86,99,1.08,SB,1683983736
398,ponta delgada,37.7333,-25.6667,20.4,73,20,4.63,PT,1683983439
399,kyzyl-mazhalyk,51.1333,90.6,12.93,41,89,3.85,RU,1683983737
400,kantunilkin,21.0917,-87.45,27.41,77,11,2.66,MX,1683983737
401,caleta de carquin,-11.0925,-77.6267,21.03,83,71,1.75,PE,1683983737
402,sake,-1.5736,29.045,22.05,84,86,1.23,CD,1683983737
403,villa dolores,-31.9459,-65.1896,18.51,54,88,0.83,AR,1683983672
404,tsetserleg,47.475,101.4542,12.08,32,100,1.8,MN,1683983738
405,myrina,39.8797,25.0742,17.58,32,0,3.6,GR,1683983738
406,kerema,-7.9631,145.7785,26.38,90,100,2.79,PG,1683983738
407,matonga,-2.3833,34.0833,28.49,43,15,1.93,TZ,1683983739
408,sorong,-0.8833,131.25,27.89,80,100,2.12,ID,1683983739
409,coari,-4.085,-63.1414,26.29,87,59,1.2,BR,1683983672
410,brockport,43.2137,-77.9392,18.35,57,100,3.42,US,1683983739
411,homer,59.6425,-151.5483,7.11,76,0,6.26,US,1683983739
412,pasuquin,18.3328,120.6177,27.23,82,57,2.63,PH,1683983740
413,svit,49.0601,20.2069,11.17,64,75,3.6,SK,1683983740
414,mareeba,-17.0,145.4333,21.4,84,93,1.38,AU,1683983740
415,peterhead,57.5058,-1.7981,19.14,85,100,6.74,GB,1683983635
416,wewak,-3.5534,143.6268,27.28,85,92,2.57,PG,1683983740
417,gazojak,41.1875,61.4036,32.4,18,3,5.58,TM,1683983741
418,camocim,-2.9022,-40.8411,28.19,78,13,4.33,BR,1683983741
419,khorinsk,52.1657,109.7726,5.69,49,0,1.92,RU,1683983741
420,puerto deseado,-47.7503,-65.8938,8.8,74,100,9.9,AR,1683983741
421,moyynkum,44.2914,72.9469,30.16,22,11,3.4,KZ,1683983742
422,ravar,31.2656,56.8055,33.05,10,53,6.19,IR,1683983742
423,barcelos,41.5388,-8.6151,22.18,39,6,3.91,PT,1683983742
424,albertina,-22.2008,-46.6158,17.42,61,0,0.69,BR,1683983742
425,forssa,60.8146,23.6215,24.26,34,55,2.07,FI,1683983567
426,vicuna,-30.0319,-70.7081,9.85,27,8,0.21,CL,1683983743
427,pacific grove,36.6177,-121.9166,11.82,95,100,0.0,US,1683983743
428,enriquillo,17.9,-71.2333,27.82,69,100,5.58,DO,1683983744
429,calvinia,-31.4707,19.776,12.43,54,84,10.7,ZA,1683983744
430,tasqala,51.1167,50.3167,18.79,39,67,4.91,KZ,1683983744
431,mili,6.0815,171.735,28.23,81,100,7.75,MH,1683983745
432,maragogi,-9.0122,-35.2225,28.02,67,96,2.57,BR,1683983745
433,gagliano del capo,39.8442,18.3695,17.12,93,100,10.09,IT,1683983745
434,conde,-7.2597,-34.9075,28.7,74,75,4.12,BR,1683983745
435,tionk essil,12.7856,-16.5217,33.34,35,98,3.75,SN,1683983746
436,tromso,69.6496,18.957,10.21,66,75,12.35,NO,1683983746
437,hailun,47.45,126.9333,13.58,74,51,1.6,CN,1683983746
438,guadalupe y calvo,26.1,-106.9667,4.72,27,0,2.89,MX,1683983747
439,ambon,-3.6954,128.1814,25.69,15,40,2.57,ID,1683983747
440,danilovka,50.3557,44.1168,18.65,49,97,3.16,RU,1683983748
441,celestun,20.8667,-90.4,26.32,78,6,6.8,MX,1683983748
442,tual,-5.6667,132.75,28.39,82,97,8.01,ID,1683983748
443,porto novo,6.4965,2.6036,33.36,55,85,4.72,BJ,1683983748
444,lembeni,-3.7833,37.6167,24.66,62,100,3.4,TZ,1683983749
445,la ronge,55.1001,-105.2842,8.14,53,0,0.51,CA,1683983749
446,wakkanai,45.4094,141.6739,8.78,80,100,7.2,JP,1683983594
447,marsh harbour,26.5412,-77.0636,23.95,66,100,7.14,BS,1683983749
448,altamira,-3.2033,-52.2064,27.29,84,93,0.99,BR,1683983750
449,bahia de kino,28.8333,-111.9333,20.89,58,0,1.35,MX,1683983750
450,east london,-33.0153,27.9116,14.52,94,100,3.6,ZA,1683983543
451,bandundu,-3.3167,17.3667,31.97,56,97,1.37,CD,1683983751
452,la rinconada,37.4873,-5.9826,27.1,22,0,3.6,ES,1683983751
453,yerofey pavlovich,53.9667,121.9667,7.11,43,100,2.63,RU,1683983751
454,nha trang,12.25,109.1833,30.0,85,99,1.8,VN,1683983473
455,alofi,-19.0595,-169.9187,25.22,80,71,5.09,NU,1683983752
456,bel ombre,-4.6167,55.4167,29.91,74,40,4.12,SC,1683983752
457,mae hong son,19.3003,97.9685,24.19,96,89,0.78,TH,1683983752
458,timbuktu,16.7735,-3.0074,41.88,15,8,4.35,ML,1683983753
459,salalah,17.0151,54.0924,32.05,62,0,6.69,OM,1683983671
460,kerikeri,-35.2268,173.9474,9.95,93,81,1.56,NZ,1683983480
461,inhambane,-23.865,35.3833,26.99,83,40,3.09,MZ,1683983753
462,monrovia,6.3005,-10.7969,31.87,66,99,1.86,LR,1683983753
463,saint-joseph,-21.3667,55.6167,27.21,81,36,2.51,RE,1683983754
464,nuku'alofa,-21.1333,-175.2,24.19,78,75,6.17,TO,1683983478
465,kingston,17.997,-76.7936,28.47,76,78,0.45,JM,1683983754
466,strzelin,50.7816,17.0648,19.17,48,73,3.19,PL,1683983754
467,coffeyville,37.0373,-95.6164,18.25,92,75,4.12,US,1683983755
468,smolensk,55.0,33.0,21.27,29,20,3.88,RU,1683983529
469,ridgecrest,35.6225,-117.6709,19.12,27,0,1.79,US,1683983563
470,taseyevo,57.2169,94.8978,1.82,42,86,3.86,RU,1683983755
471,nobres,-14.7203,-56.3275,24.96,63,13,2.68,BR,1683983756
472,yuzhno-kurilsk,44.0306,145.8556,7.41,79,5,4.47,RU,1683983756
473,sete lagoas,-19.4658,-44.2467,23.49,57,0,1.93,BR,1683983756
474,lib,8.3122,167.3766,27.85,83,100,8.67,MH,1683983756
475,nueva gerona,21.8833,-82.8,27.96,69,58,4.99,CU,1683983756
476,labrador city,52.9463,-66.9114,1.95,93,100,4.63,CA,1683983757
477,pea ridge,38.414,-82.3199,20.7,96,100,0.45,US,1683983757
478,santana do paraiso,-19.3636,-42.5686,18.58,94,99,0.95,BR,1683983757
479,tshabong,-26.05,22.45,30.09,13,98,8.67,BW,1683983757
480,ad dabbah,18.05,30.95,42.26,7,9,7.46,SD,1683983758
481,guerrero negro,27.9769,-114.0611,14.96,79,99,5.73,MX,1683983758
482,usogorsk,63.4106,48.6872,5.71,95,100,4.0,RU,1683983758
483,ilhabela,-23.7781,-45.3581,20.19,73,27,0.4,BR,1683983759
484,lauro de freitas,-12.8944,-38.3272,30.01,70,75,2.06,BR,1683983514
485,al bayda',32.7627,21.7551,25.58,29,96,3.83,LY,1683983701
486,portland,45.5234,-122.6762,16.69,76,20,0.89,US,1683983545
487,san fernando,15.0286,120.6898,29.85,78,100,1.51,PH,1683983721
488,waddan,29.1614,16.139,34.63,11,100,5.48,LY,1683983760
489,nizhnevartovsk,60.9344,76.5531,10.01,27,0,4.02,RU,1683983556
490,kourou,5.1552,-52.6478,26.03,74,52,3.39,GF,1683983761
491,santa cruz,-17.8,-63.1667,22.7,64,41,5.14,BO,1683983761
492,bhamo,24.2667,97.2333,21.78,86,100,0.56,MM,1683983762
493,nakamura,32.9833,132.9333,15.46,97,100,2.48,JP,1683983763
494,plettenberg bay,-34.0527,23.3716,14.25,81,100,4.14,ZA,1683983763
495,nizhneudinsk,54.9076,99.0276,2.86,50,97,2.92,RU,1683983763
496,fort-shevchenko,44.5086,50.263,16.49,60,100,5.34,KZ,1683983763
497,morro do chapeu,-11.55,-41.1561,22.68,76,82,2.56,BR,1683983764
498,zvezdnyy,57.7325,56.3147,18.33,42,100,2.55,RU,1683983764
499,ndende,-2.4008,11.3581,32.92,56,99,1.12,GA,1683983765
500,arkhangel'sk,64.5401,40.5433,10.06,54,18,4.03,RU,1683983465
501,kangdong-up,39.1425,126.0961,14.15,80,100,0.73,KP,1683983765
502,tomatlan,19.9333,-105.25,20.41,65,94,1.24,MX,1683983765
503,pedro juan caballero,-22.5472,-55.7333,15.98,51,0,3.6,PY,1683983765
504,sao felipe,-14.8167,-41.3833,28.1,55,22,2.29,BR,1683983766
505,abu al matamir,30.9102,30.1744,25.53,30,1,7.8,EG,1683983766
506,noumea,-22.2763,166.4572,24.44,99,99,6.34,NC,1683983107
507,isla mujeres,21.2311,-86.731,28.03,79,7,5.88,MX,1683983601
508,viqueque,-8.8673,126.3658,22.93,73,96,0.74,TL,1683983766
509,merizo village,13.2658,144.6691,28.32,95,9,2.5,GU,1683983767
510,knyaze-volkonskoye,48.4642,135.4567,19.19,78,100,2.0,RU,1683983767
511,robertsport,6.7533,-11.3686,28.92,73,100,2.72,LR,1683983767
512,kapa'a,22.0752,-159.319,20.05,87,40,3.6,US,1683983768
513,aykhal,66.0,111.5,-3.45,96,100,4.99,RU,1683983689
514,kupang,-10.1667,123.5833,24.32,78,20,2.06,ID,1683983768
515,victorica,-36.2151,-65.4359,18.08,41,100,4.87,AR,1683983768
516,santiago de cao,-7.9589,-79.2392,22.07,88,100,2.06,PE,1683983769
517,muisne,0.6,-80.0333,26.76,87,100,2.08,EC,1683983769
518,yorosso,12.3536,-4.7761,38.76,24,71,2.64,ML,1683983769
519,balabac,7.9868,117.0645,28.58,78,10,2.75,PH,1683983769
520,san pedro carcha,15.4833,-90.2667,18.34,94,40,0.0,GT,1683983770
521,murghob,38.1702,73.9667,5.91,40,100,2.73,TJ,1683983770
522,mamanguape,-6.8386,-35.1261,29.18,60,24,3.14,BR,1683983770
523,robit,12.0167,39.6333,27.96,40,71,3.47,ET,1683983771
524,turpan,42.9333,89.1667,31.43,18,100,8.38,CN,1683983751
525,mont-dore,-22.2833,166.5833,24.44,99,99,5.67,NC,1683983607
526,bani suwayf,29.0744,31.0979,30.81,17,78,7.39,EG,1683983632
527,chapada dos guimaraes,-15.4606,-55.7497,19.81,68,84,1.79,BR,1683983772
528,urangan,-25.3,152.9,19.83,81,13,6.88,AU,1683983772
529,chynadiyovo,48.4818,22.8217,14.22,83,100,1.51,UA,1683983772
530,parabel',58.6978,81.4825,5.63,27,6,1.61,RU,1683983772
531,cartagena del chaira,1.3349,-74.8429,22.85,99,100,0.54,CO,1683983773
532,tambura,5.6,27.4667,34.33,35,100,2.51,SS,1683983773
533,saurimo,-9.6608,20.3916,29.33,35,86,1.64,AO,1683983773
534,christchurch,-43.5333,172.6333,11.08,89,100,2.57,NZ,1683983667
535,amas,7.0569,124.9839,25.16,89,100,1.4,PH,1683983773
536,dzilam gonzalez,21.2833,-88.9333,26.42,81,20,3.84,MX,1683983774
537,cabo san lucas,22.8909,-109.9124,18.17,63,0,3.6,MX,1683983774
538,wenatchee,47.4235,-120.3103,15.22,58,0,3.09,US,1683983774
539,sukumo,32.9333,132.7333,15.3,97,100,3.35,JP,1683983775
540,pundong,-7.9522,110.3486,25.08,77,10,4.46,ID,1683983775
541,marechal deodoro,-9.7103,-35.895,28.67,59,51,3.17,BR,1683983775
542,bandarbeyla,9.4942,50.8122,29.4,74,93,9.55,SO,1683983775
543,ulanhot,46.0833,122.0833,14.76,47,0,3.93,CN,1683983776
544,newnan,33.3807,-84.7997,20.22,86,100,2.06,US,1683983529
545,strathfieldsaye,-36.8,144.3667,11.25,54,0,2.16,AU,1683983776
546,coquimbo,-29.9533,-71.3436,13.85,100,100,2.06,CL,1683983571
547,punta cana,18.5818,-68.4043,28.87,70,40,5.14,DO,1683983521
548,zhenlai,45.8495,123.2973,15.06,50,0,3.67,CN,1683983777
549,arraial do cabo,-22.9661,-42.0278,20.92,78,40,1.54,BR,1683983704
550,hirara,24.8,125.2833,24.15,83,100,4.63,JP,1683983777
551,baker city,44.7749,-117.8344,13.69,87,0,0.0,US,1683983778
552,papao,-17.75,-149.55,24.82,81,14,5.01,PF,1683983778
553,dunedin,-45.8742,170.5036,11.0,73,100,0.89,NZ,1683983778
554,el abiodh sidi cheikh,32.893,0.5484,25.88,22,68,5.49,DZ,1683983778
555,mek'ele,13.4967,39.4753,25.72,34,92,6.23,ET,1683983779
556,shakawe,-18.3667,21.85,32.66,14,3,1.94,BW,1683983779
557,keflavik,64.0049,-22.5624,7.24,81,100,6.69,IS,1683983779
558,lu-uk,5.9684,121.3122,27.71,80,87,0.46,PH,1683983780
559,tsiombe,-25.3,45.4833,26.92,57,2,5.1,MG,1683983780
560,guider,9.9342,13.9486,38.7,26,100,3.1,CM,1683983780
561,kasane,-17.8167,25.15,31.81,16,2,1.88,BW,1683983780
562,narman,40.3465,41.8703,12.85,75,100,3.46,TR,1683983781
563,luza,60.6308,47.2512,9.35,88,100,4.73,RU,1683983781
564,micheweni,-4.9667,39.8333,28.8,67,27,5.01,TZ,1683983781
565,yangliuqing,39.1375,116.9997,19.97,29,100,3.28,CN,1683983743
566,kutum,14.2,24.6667,36.41,10,8,6.78,SD,1683983781
567,sao joao da barra,-21.6403,-41.0511,23.05,71,86,6.19,BR,1683983782
568,pervomayskiy,53.2485,40.2871,20.54,38,22,4.96,RU,1683983782
569,nantucket,41.2835,-70.0995,23.08,77,0,6.69,US,1683983782
570,lemvig,56.5486,8.3102,21.78,85,9,4.49,DK,1683983782
571,strezhevoy,60.7333,77.5889,7.12,24,12,1.89,RU,1683983536
572,gemena,3.25,19.7667,35.69,35,99,1.54,CD,1683983783
573,itaueira,-7.6033,-43.0256,33.3,41,58,1.61,BR,1683983783
574,puerto real,36.5282,-6.1901,26.09,19,0,5.14,ES,1683983783
575,blackwater,-23.5833,148.8833,16.65,80,0,4.07,AU,1683983783
576,mucur,39.0615,34.3829,18.01,53,69,4.0,TR,1683983783
577,tofol,5.3248,163.0078,28.39,78,100,4.79,FM,1683983784
578,jiazi,22.8779,116.067,21.81,85,100,1.18,CN,1683983784
579,kasongo-lunda,-6.4667,16.8167,33.33,41,100,1.1,CD,1683983784
580,patterson,37.4716,-121.1297,15.55,85,6,1.74,US,1683983785
581,safi,32.1667,-8.8333,25.85,24,0,6.48,MA,1683983785
582,tsiroanomandidy,-18.7667,46.0333,25.74,57,31,1.73,MG,1683983785
583,korenevo,55.6719,38.0078,22.86,23,0,6.0,RU,1683983786
584,vikulovo,56.8167,70.6107,11.43,36,100,3.91,RU,1683983786
585,akom ii,2.7833,10.5667,29.35,62,100,1.19,CM,1683983786
586,weno,7.4515,151.8468,26.97,94,20,0.0,FM,1683983786
587,peniche,39.3558,-9.3811,22.94,47,0,8.48,PT,1683983787
